URL,label
https://www.dalmacijadanas.hr/splitska-teretana-otvorila-svoja-vrata-kontaktirali-smo-vlasnika-cijelo-vrijeme-se-pridrzavamo-mjera-u-jednom-terminu-mogu-biti-maksimalno-tri-osobe/,NEGATIVE
https://www.dalmacijadanas.hr/tijekom-prosinca-unisteno-25-kontejnera-iz-grada-splita-porucuju-ne-dopustite-primitivizam-prijavljujte-prekrsitelje/,NEGATIVE
https://www.dalmacijadanas.hr/splitski-hdz-slavi-31-godisnjicu-povjerenje-koje-imamo-kako-bi-predvodili-nas-narod-kroz-sve-nedace-je-posebna-cast-i-najveca-odgovornost/,NEGATIVE
https://www.dalmacijadanas.hr/najnoviji-podaci-za-splitsko-dalmatinsku-zupaniju-najvise-novooboljelih-iz-splita-slijedi-hvar-evo-kakve-su-brojke-danas/,NEGATIVE
https://www.dalmacijadanas.hr/dr-ivo-ivic-o-malom-interesu-gradana-za-cjepivo-ako-se-ljudi-ne-budu-cijepili-osudeni-smo-na-lockdown/,NEGATIVE
https://www.dalmacijadanas.hr/novi-podaci-za-sd-zupaniju-vise-od-60-novih-slucajeva-najvise-ih-je-iz-splita/,NEGATIVE
https://www.dalmacijadanas.hr/zeljka-karin-sa-strahom-ocekujemo-iduca-dva-tjedna-s-obzirom-na-blagdane-i-obiteljska-druzenja/,NEGATIVE
https://www.dalmacijadanas.hr/sticenici-doma-u-dalmaciji-pozitivni-nakon-sto-su-cijepljeni-protiv-korone-epidemiologinja-objasnjava-u-cemu-bi-mogao-biti-problem/,NEGATIVE
https://www.dalmacijadanas.hr/preminule-tri-osobe-u-splitsko-dalmatinskoj-zupaniji-206-novooboljelih/,NEGATIVE
https://www.dalmacijadanas.hr/korona-u-domu-sest-dana-nakon-cijepljenja-potvrdena-im-zaraza-koronavirusom-epidemiolog-objasnio-zasto/,NEGATIVE
https://www.dalmacijadanas.hr/u-zadru-potvrdena-zaraza-kod-osoba-koje-su-se-cijepile-prije-6-dana/,NEGATIVE
https://www.dalmacijadanas.hr/preminule-dvije-osobe-u-sibensko-kninskoj-zupaniji-cetvero-novooboljelih/,NEGATIVE
https://www.dalmacijadanas.hr/stanje-u-splitsko-dalmatinskoj-zupaniji-devet-novooboljelih-osoba-gotovo-svi-iz-splita/,NEGATIVE
https://www.dalmacijadanas.hr/stanje-u-splitsko-dalmatinskoj-zupaniji-preminuo-88-godisnjak-polovica-novooboljelih-iz-splita/,NEGATIVE
https://www.dalmacijadanas.hr/preminule-tri-osobe-u-sdz-preko-280-novooboljelih-najvise-iz-splita-i-sinja/,NEGATIVE
https://www.dalmacijadanas.hr/novi-porast-na-podrucju-splitsko-dalmatinske-zupanije-skoro-300-novoobljelih-nema-preminulih/,NEGATIVE
https://www.dalmacijadanas.hr/sef-splitskog-hgss-a-s-pogodenog-podrucja-volonteri-ne-dolazite-bez-organizacije-sela-oko-petrinje-su-sravnjena-sa-zemljom/,NEGATIVE
https://www.dalmacijadanas.hr/najnoviji-podaci-za-sd-zupaniju-preminule-3-osobe-medu-njima-i-44-godisnji-muskarac-evo-koliko-je-novooboljelih/,NEGATIVE
https://www.dalmacijadanas.hr/novo-normlano-planinari-dosli-u-jedno-od-najljepsih-sklonista-u-zemlji-sokiralo-ih-sto-su-zatekli/,NEGATIVE
https://www.dalmacijadanas.hr/tuzna-vijest-odlazak-legendarnog-kapetana-duge-plovidbe-preminuo-ante-roje/,NEGATIVE
https://www.dalmacijadanas.hr/korona-utjece-na-pokope-preminuli-na-danasnji-datum-moci-ce-se-sahraniti-na-lovrincu-tek-2-sijecnja-2021/,NEGATIVE
https://www.dalmacijadanas.hr/novi-podaci-iz-sd-zupanije-preminule-su-tri-osobe-zabiljezeno-manje-od-40-novih-slucajeva-zaraze/,NEGATIVE
https://www.dalmacijadanas.hr/mestrovic-cijepljenje-zaposlenika-splitskog-kbc-a-bit-ce-vece-od-anketa/,NEGATIVE
https://www.dalmacijadanas.hr/mladi-magistar-prava-na-celu-hsp-a-zadar/,NEGATIVE
https://www.dalmacijadanas.hr/najnoviji-podaci-za-splitsko-dalmatinsku-zupaniju-preminule-4-osobe-evo-koliko-je-novooboljelih/,NEGATIVE
https://www.dalmacijadanas.hr/broj-se-prepolovio-manje-od-20-novooboljelih-u-sdz-umrle-su-tri-osobe/,NEGATIVE
https://www.dalmacijadanas.hr/dir-po-kisi-kad-nemas-kisobran-ides-autom-zalutao-u-pjesackoj-zoni/,NEGATIVE
https://www.dalmacijadanas.hr/sest-preminulih-na-podrucju-splitsko-dalmatinske-zupanije-samo-34-novooboljela-od-257-testiranih/,NEGATIVE
https://www.dalmacijadanas.hr/opet-prkose-mjerama-na-sirobuji-polnocka-pocela-u-22-30-unatoc-preporukama/,NEGATIVE
https://www.dalmacijadanas.hr/guzva-na-badnjak-u-splitu-policija-morala-intervenirati/,NEGATIVE
https://www.dalmacijadanas.hr/pitali-smo-splicane-koje-su-im-zelje-u-novoj-godini-na-badnjak-se-cijepiti-vinom-a-iza-nove-godine-pravim-cjepivom/,NEGATIVE
https://www.dalmacijadanas.hr/preminulo-pet-osoba-gotovo-250-novozarazenih-u-sd-zupaniji-najvise-iz-splita/,NEGATIVE
https://www.dalmacijadanas.hr/veliko-hvala-djelatnicima-hrvatske-poste-tesko-bolesnom-djecaku-u-zupanji-poslala-poklon-iz-splita-stigle-mu-porazbijane-tegle/,NEGATIVE
https://www.dalmacijadanas.hr/kerum-niti-mi-se-ide-za-gradonacelnika-niti-mi-se-bavi-politikom-nisam-siguran-zelim-li-pobjedu/,NEGATIVE
https://www.dalmacijadanas.hr/danasnje-stanje-na-podrucju-splitsko-dalmatinske-zupanije-279-novooboljelih-preminule-dvije-osobe/,NEGATIVE
https://www.dalmacijadanas.hr/polnocka-i-bozicna-misa-u-splitskoj-prvostolnici/,NEGATIVE
https://www.dalmacijadanas.hr/hdz-ov-zupan-iz-dalmacije-porice-tvrdnje-nacionala-to-je-totalna-izmisljotina/,NEGATIVE
https://www.dalmacijadanas.hr/najnoviji-podaci-na-podrucju-sdz-228-novooboljelih-preminule-cetiri-osobe/,NEGATIVE
https://www.dalmacijadanas.hr/juzna-dalmacija-37-novozarazenih-skoro-duplo-vise-oporavljenih-preminula-jedna-osoba/,NEGATIVE
https://www.dalmacijadanas.hr/covid-19-poharao-dom-za-starije-u-dalmaciji-u-mjesec-dana-umrlo-gotovo-deset-posto-korisnika/,NEGATIVE
https://www.dalmacijadanas.hr/posjet-predsjednika-hajduka-lukse-jakobusica-nadbiskupu-marinu-barisicu/,NEGATIVE
https://www.dalmacijadanas.hr/sef-splitske-infektologije-preminuli-mladic-je-uz-covid-imao-tesku-bakterijsku-sepsu/,NEGATIVE
https://www.dalmacijadanas.hr/laponija-kao-adventski-poklon-hnk-split-i-turisticka-zajednica-grada-splita-poklanjaju-ulaznice-vjernoj-publici/,NEGATIVE
https://www.dalmacijadanas.hr/splitsko-dalmatinski-stozer-izdao-priopcenje-objavljeno-tko-tocno-i-kako-moze-do-propusnice/,NEGATIVE
https://www.dalmacijadanas.hr/djevojka-preminulog-34-godisnjaka-sokirana-sam-objavom-stozera-on-nije-preminuo-od-koronavirusa/,NEGATIVE
https://www.dalmacijadanas.hr/osam-preminulih-manje-testiranja-danas-97-novooboljelih-medu-preminulima-34-godisnji-muskarac/,NEGATIVE
https://www.dalmacijadanas.hr/prosli-tjedan-zarazeni-pacijent-napustio-je-splitsku-bolnicu-mestrovic-radimo-na-tome/,NEGATIVE
https://www.dalmacijadanas.hr/bozicna-poruka-splitsko-dalmatinskog-nadbiskupa-pojava-bolesti-covid-19-ne-mogu-biti-zapreka-radosnom-slavlju-bozica/,NEGATIVE
https://www.dalmacijadanas.hr/unatoc-krizi-cijene-stanova-u-splitu-rastu-do-neba/,NEGATIVE
https://www.dalmacijadanas.hr/preminulo-pet-osoba-u-splitsko-dalmatinskoj-zupaniji-154-novozarazenih-17-osoba-na-respiratoru/,NEGATIVE
https://www.dalmacijadanas.hr/novi-podaci-za-sd-zupaniju-preminule-su-dvije-osobe-najvise-novooboljelih-je-iz-splita-i-sinja/,NEGATIVE
https://www.dalmacijadanas.hr/splitsko-makarska-nadbiskupija-uputila-poruku-vjernicima-nista-nas-ne-moze-rastaviti-od-ljubavi-bozje-ni-tama-noci-niti-pandemija-nase-gresnosti/,NEGATIVE
https://www.dalmacijadanas.hr/preminule-tri-osobe-na-dalmatinskom-jugu-po-broju-novooboljelih-prednjace-dubrovnik-i-metkovic/,NEGATIVE
https://www.dalmacijadanas.hr/vracaju-se-propusnice-evo-gdje-i-kako-mozete-poslati-zahtjev/,NEGATIVE
https://www.dalmacijadanas.hr/blazenko-boban-vec-jutros-smo-dobili-zaprimili-oko-1-200-zahtjeva-za-propusnice/,NEGATIVE
https://www.dalmacijadanas.hr/splitski-nadbiskup-covid-19-za-uskrs-nas-je-zatvorio-evo-i-bozic-ce-udaljiti-iz-nase-sredine/,NEGATIVE
https://www.dalmacijadanas.hr/najnoviji-podaci-za-sdz-preminulo-sedam-osoba-evo-koliko-je-novooboljelih/,NEGATIVE
https://www.dalmacijadanas.hr/krstulovic-opara-nakon-20-godina-preuzimamo-stvar-oko-pazara-i-peskarije-u-svoje-ruke/,NEGATIVE
https://www.dalmacijadanas.hr/kerum-o-utrci-za-gradonacelnika-prvo-se-treba-rijesiti-pandemije-puno-nasih-sugradana-je-bolesno-puno-ih-je-umrlo/,NEGATIVE
https://www.dalmacijadanas.hr/problemi-na-samom-pocetku-sjednice-splitskog-gradskog-vijeca-molim-da-napuste-dvoranu/,NEGATIVE
https://www.dalmacijadanas.hr/zapocela-rasprava-o-proracunu-grada-splita-krstulovic-opara-popravili-smo-blagajnu-grada-ova-je-godina-bila-uspjesna/,NEGATIVE
https://www.dalmacijadanas.hr/novi-podaci-na-podrucju-splitsko-dalmatinske-zupanije-preminulo-6-osoba-evo-koliko-je-novozarazenih/,NEGATIVE
https://www.dalmacijadanas.hr/prica-s-kmana-djeca-uzivaju-na-novom-igralistu-a-na-njemu-nocu-puse-i-piju-lokalni-klinci/,NEGATIVE
https://www.dalmacijadanas.hr/pocinje-maratonska-sjednica-gradskog-vijeca-pred-splitskim-vijecnicima-izglasavanje-rekordnog-proracuna/,NEGATIVE
https://www.dalmacijadanas.hr/odjeci-koronakrize-u-ovom-dalmatinskom-gradu-sve-vise-ljudi-dolazi-u-pucku-kuhinju/,NEGATIVE
https://www.dalmacijadanas.hr/problemi-sa-pronalaskom-majstora-radovi-na-sustavu-tople-vode-u-kbc-u-split-pocinju-vec-sutra/,NEGATIVE
https://www.dalmacijadanas.hr/baka-marija-na-rubu-suza-dok-sam-cuvala-ovce-iz-konobe-su-mi-ukrali-400-litara-vina/,NEGATIVE
https://www.dalmacijadanas.hr/premijer-plenkovic-reagirao-na-pitanje-o-splitskom-pacijentu-koji-je-napustio-bolnicu-vjerujem-da-ce-ravnatelj-kbc-a-split-julije-mestrovic-rijesiti-ta-pitanja-tople-vode/,NEGATIVE
https://www.dalmacijadanas.hr/klapski-svijet-tuguje-preminuo-pjevac-legendarne-hrvatske-klape/,NEGATIVE
https://www.dalmacijadanas.hr/iskustva-roditelja-s-online-nastavom-kod-mnogih-nastavnika-se-sve-svodilo-na-to-procitajte-to-rijesite-to-to-nije-online-nastava/,NEGATIVE
https://www.dalmacijadanas.hr/preminulo-10-osoba-stigli-novi-podaci-na-podrucju-splitsko-dalmatinske-zupanije-376-novooboljelih-osoba/,NEGATIVE
https://www.dalmacijadanas.hr/sinj-je-grad-s-ogromnim-turistickim-potencijalom-monika-vrgoc-u-procesu-smo-revitalizacije-tematskih-i-hodocasnickih-staza/,NEGATIVE
https://www.dalmacijadanas.hr/puljak-nakon-sto-ju-je-preimenovao-kovacevic-napredovale-smo-u-kratkom-vremenu-od-narikaca/,NEGATIVE
https://www.dalmacijadanas.hr/pacijent-otisao-iz-bolnice-nezadovoljan-uvjetima-zbog-toga-sto-je-pozitivan-na-koronavirus-posjetila-ga-policija/,NEGATIVE
https://www.dalmacijadanas.hr/stigli-podaci-za-sd-zupaniju-gotovo-380-novooboljelih-dosta-velike-brojke-u-sinju/,NEGATIVE
https://www.dalmacijadanas.hr/pacijent-napustio-kbc-split-ne-mogu-tu-ostat-jer-se-osjecam-tako-jadno-odgovor-iz-bolnice-da-je-bilo-pricekat-koju-minutu-topla-voda-bi-dosla/,NEGATIVE
https://www.dalmacijadanas.hr/dr-kresimir-dolic-o-stanju-u-kbc-u-split-situacija-je-relativno-stabilna-ali-sve-se-moze-promijeniti-preko-noci/,NEGATIVE
https://www.dalmacijadanas.hr/koronavirus-probio-u-jos-jedan-dom-za-starije-u-dalmaciji/,NEGATIVE
https://www.dalmacijadanas.hr/covid-pozitivnom-pacijentu-prekipjelo-napustam-splitsku-bolnicu-po-cijenu-zivota/,NEGATIVE
https://www.dalmacijadanas.hr/najnoviji-podaci-za-sd-zupaniju-umrle-dvije-osobe-evo-koliko-je-novooboljelih/,NEGATIVE
https://www.dalmacijadanas.hr/roditelji-ucenika-iz-glavica-kod-sinja-u-soku-kada-trebamo-platiti-autobus-za-svoju-djecu-onda-vise-ne-vrijede-epidemioloska-pravila/,NEGATIVE
https://www.dalmacijadanas.hr/splitska-gradska-vijecnica-pozitivna-na-covid-imam-pogorsanje-svih-simptoma-disanje-je-pri-svakom-manjem-naporu-otezano/,NEGATIVE
https://www.dalmacijadanas.hr/tezak-udarac-korone-poslovni-prostori-u-dalmaciji-zatvaraju-se-jedan-za-drugim/,NEGATIVE
https://www.dalmacijadanas.hr/stigle-nove-brojke-za-splitsko-podrucje-najvise-zarazenih-iz-splita-i-sinja/,NEGATIVE
https://www.dalmacijadanas.hr/krsili-mjere-policija-prekinula-dva-velika-okupljanja-u-splitu-muskarac-pijan-sjeo-u-auto-i-pokusao-pobjeci/,NEGATIVE
https://www.dalmacijadanas.hr/preminulo-12-osoba-u-splitsko-dalmatinskoj-zupaniji-491-novooboljelih-na-respiratoru-16-osoba/,NEGATIVE
https://www.dalmacijadanas.hr/eskalacija-u-sibensko-kninskoj-zupaniji-preminulo-pet-osoba-veliki-broj-novooboljelih/,NEGATIVE
https://www.dalmacijadanas.hr/najnoviji-podaci-za-sd-zupaniju-preminulo-5-osoba-najvise-novooboljelih-iz-splita/,NEGATIVE
https://www.dalmacijadanas.hr/kome-vjerovati-splicanka-se-testirala-tri-puta-rezultati-su-svaki-put-bili-razliciti/,NEGATIVE
https://www.dalmacijadanas.hr/u-splitu-pocelo-brzo-antigensko-testiranje-na-covid-19/,NEGATIVE
https://www.dalmacijadanas.hr/tuzna-prica-iz-splita-tinejdzer-koji-je-1978-krenuo-na-put-oko-svijeta-sad-se-vratio-beskucnik-je-ali-sretan/,NEGATIVE
https://www.dalmacijadanas.hr/zabrinjavajuce-stanje-na-bracu-danas-47-pozitivnih-osoba-ocekuju-se-novi-slucajevi-zaraze/,NEGATIVE
https://www.dalmacijadanas.hr/zarazeni-djelatnici-korona-probila-u-otocki-vrtic-zatvoren-je/,NEGATIVE
https://www.dalmacijadanas.hr/splicanina-cak-dvaput-dohvatila-korona-imam-uzasne-glavobolje-sijevanje-u-sljepoocnicama-bol-nesanicu/,NEGATIVE
https://www.dalmacijadanas.hr/najnoviji-podaci-na-podrucju-splitsko-dalmatinske-zupanije-452-nova-slucaja-preminule-4-osobe/,NEGATIVE
https://www.dalmacijadanas.hr/smanjuju-se-guzve-pri-testiranju-od-cetvrtka-pocinje-brzo-antigensko-testiranje-u-splitu/,NEGATIVE
https://www.dalmacijadanas.hr/sestre-iz-splitske-covid-bolnice-gledas-ispred-sebe-covjeka-koji-se-na-tvoje-oci-gusi-a-nemocan-si-nakon-ovoga-trebat-ce-nam-strucna-pomoc/,NEGATIVE
https://www.dalmacijadanas.hr/zupan-donirao-novcane-bonove-osoblju-kbc-a-split-ivic-neka-im-ovo-bude-jedna-svjecica-koja-ce-im-osvijetliti-naredne-dane/,NEGATIVE
https://www.dalmacijadanas.hr/potpuni-apsurd-mjere-stozera-ubile-jedrilicare-mogli-smo-postati-centar-za-kampove-europskih-jedrilicara/,NEGATIVE
https://www.dalmacijadanas.hr/korona-u-skolama-jedna-dalmatinska-zupanija-presla-na-online-model-nastave/,NEGATIVE
https://www.dalmacijadanas.hr/nevjerojatan-slucaj-u-trogiru-pojedinci-ostecuju-i-kradu-ukrase-na-bozicnim-drvcima/,NEGATIVE
https://www.dalmacijadanas.hr/preko-500-novooboljelih-u-sd-zupaniji-veliki-broj-novih-slucajeva-biljeze-split-i-kastela/,NEGATIVE
https://www.dalmacijadanas.hr/gradonacelnik-trogira-pozitivan-na-covid-19/,NEGATIVE
https://www.dalmacijadanas.hr/sibensko-kninska-zupanija-vise-od-250-novih-slucajeva-aktivnih-zarazenih-je-jako-puno/,NEGATIVE
https://www.dalmacijadanas.hr/korona-na-dalmatinskom-jugu-veliki-porast-novih-slucajeva-ponovno-buknulo-u-metkovicu/,NEGATIVE
https://www.dalmacijadanas.hr/nevideni-potop-u-vrgorcu-stanje-u-kokoricima-je-dosta-kriticno-ovo-je-elementarna-nepogoda/,NEGATIVE
https://www.dalmacijadanas.hr/ivica-puljak-stozer-treba-raspustiti-a-savjet-prosiriti-i-drugima-koji-kritiziraju-odluke/,NEGATIVE
https://www.dalmacijadanas.hr/sve-gore-stanje-kod-vrgorca-razina-vode-brzo-raste-ocekuje-se-obilna-kisa-pranic-bitno-je-da-ne-bude-ljudskih-zrtava/,NEGATIVE
https://www.dalmacijadanas.hr/novi-porast-u-dalmaciji-samo-u-splitu-135-novooboljelih-preminulo-pet-osoba/,NEGATIVE
https://www.dalmacijadanas.hr/zajednica-tehnicke-kulture-split-odgadamo-odrzavanje-radionica-robotike-u-prostorijama-ztk-grada-splita/,NEGATIVE
https://www.dalmacijadanas.hr/vise-od-trecine-testiranih-pozitivno-stigli-novi-podaci-za-splitsko-dalmatinsku-zupaniju-preminule-4-osobe/,NEGATIVE
https://www.dalmacijadanas.hr/prvi-put-dvoznamenkast-broj-preminulih-u-sdz-evo-koliko-je-novooboljelih-u-zupaniji/,NEGATIVE
https://www.dalmacijadanas.hr/stozer-objavio-evo-odakle-su-danasnje-novooboljele-osobe-iz-splitsko-dalmatinske-zupanije-najvise-iz-splita-i-solina/,NEGATIVE
https://www.dalmacijadanas.hr/je-li-jugo-otpuhalo-koronu-s-rive-stekati-i-dalje-lijepo-popunjeni-covid-redari-bili-su-drugdje/,NEGATIVE
https://www.dalmacijadanas.hr/preminulo-sest-osoba-u-splitsko-dalmatinskoj-zupaniji-457-novooboljelih-14-na-respiratoru/,NEGATIVE
https://www.dalmacijadanas.hr/redari-u-akciji-patrola-civilne-zastite-u-centru-splita-provjerava-pridrzavaju-li-se-gradani-epidemioloskih-mjera/,NEGATIVE
https://www.dalmacijadanas.hr/ogromni-red-ispred-higijenskog-unatoc-losem-vremenu-splicani-strpljivo-cekaju-testiranje-na-koronu/,NEGATIVE
https://www.dalmacijadanas.hr/otvorio-kafic-vlasnik-ugostiteljskog-objekta-osumnjicen-za-sirenje-i-prenosenje-zarazne-bolesti/,NEGATIVE
https://www.dalmacijadanas.hr/dok-cekaju-testiranje-neki-prebole-koronu-na-testiranje-se-ceka-vise-od-tjedan-dana/,NEGATIVE
https://www.dalmacijadanas.hr/adventski-vikend-u-splitu-pred-nama-je-prigodni-glazbeni-i-zabavni-program/,NEGATIVE
https://www.dalmacijadanas.hr/omis-prelazi-na-online-nastavu-evo-koliko-je-zarazenih-daka-i-nastavnika-u-srednjoj-dalmaciji/,NEGATIVE
https://www.dalmacijadanas.hr/u-splitu-nema-plivanja-ali-zato-u-kastelima-ima/,NEGATIVE
https://www.dalmacijadanas.hr/najnoviji-podaci-za-splitsko-dalmatinsku-zupaniju-preminulo-5-osoba-evo-koliko-je-novooboljelih-u-posljednja-24-sata/,NEGATIVE
https://www.dalmacijadanas.hr/opet-guzva-na-higijenskom-za-testiranje-red-do-semafora/,NEGATIVE
https://www.dalmacijadanas.hr/stranac-s-dalmatinskom-adresom-zbog-koronavirusa-ostao-bez-krova-nad-glavom-dosao-u-policiju-traziti-pomoc/,NEGATIVE
https://www.dalmacijadanas.hr/moralna-osuda-dalmatinski-svecenik-osuden-jer-se-predstavljao-kao-policajac-koronu-negira-a-vjernike-koji-nose-maske-naziva-nevjernicima/,NEGATIVE
https://www.dalmacijadanas.hr/damir-barbir-jedna-kisa-bila-dovoljna-da-istisne-rekordni-broj-novozarazenih-s-naslovnica-lokalnih-medija/,NEGATIVE
https://www.dalmacijadanas.hr/brodosplit-salje-ogroman-broj-radnika-na-godisnji-postoji-realna-opasnost-nekontroliranog-sirenje-covid-a-19/,NEGATIVE
https://www.dalmacijadanas.hr/najnoviji-podaci-skok-broja-zarazenih-u-sdz-zarista-su-split-solin-sinj-imotski-kastela-makarska/,NEGATIVE
https://www.dalmacijadanas.hr/podaci-za-sibensko-kninsku-zupaniju-najvise-zarazenih-iz-sibenika-i-vodica-korona-usla-u-staracki-dom/,NEGATIVE
https://www.dalmacijadanas.hr/korona-na-dalmatinskom-jugu-prednjace-dubrovnik-i-metkovic-velik-je-broj-novih-slucajeva/,NEGATIVE
https://www.dalmacijadanas.hr/poznati-splitski-estradni-menadzer-obolio-od-korone-popdim-kada-netko-kaze-ma-tko-ce-nositi-masku-ljudi-ovo-nije-gripa/,NEGATIVE
https://www.dalmacijadanas.hr/potvrdeno-otkazuje-se-tradicionalni-sudamja-fest-2021-godine/,NEGATIVE
https://www.dalmacijadanas.hr/pozitivan-jos-jedan-dalmatinski-nacelnik-iz-izolacije-porucio-samo-pozitivno/,NEGATIVE
https://www.dalmacijadanas.hr/miro-bulj-nedopustivo-je-da-se-saziva-sjednica-sinjskog-gradskog-vijeca-gdje-se-zabranjuje-rasprava-i-pitanja-vijecnicima/,NEGATIVE
https://www.dalmacijadanas.hr/korona-probila-u-sinjski-vrtic-roditelj-teta-je-u-petak-pokazala-prve-simptome-korone-al-se-to-skrivalo-ravnateljica-to-nije-istina/,NEGATIVE
https://www.dalmacijadanas.hr/preminulo-sest-osoba-stigli-najnoviji-podaci-za-splitsko-dalmatinsku-zupaniju-najvise-novih-slucajeva-u-splitu-i-kastelima/,NEGATIVE
https://www.dalmacijadanas.hr/ovo-je-prestrasno-trogir-u-istoj-cekaonici-oni-koji-se-testiraju-na-koronu-i-oni-koji-vade-krv/,NEGATIVE
https://www.dalmacijadanas.hr/splitska-policija-o-igrama-na-srecu-lutrijske-igre-nisu-obustavljene-bez-obzira-na-cijem-se-prodajnom-mjestu-vrsi-prodaja/,NEGATIVE
https://www.dalmacijadanas.hr/mise-zabranjene-do-polovice-prosinca-ali-ovaj-dalmatinski-svecenik-ne-odustaje-i-dalje-odrzava-mise/,NEGATIVE
https://www.dalmacijadanas.hr/iscrpljujuca-borba-djelatnika-na-krizinama-osjecamo-i-tugu-i-nemir/,NEGATIVE
https://www.dalmacijadanas.hr/rjesen-misterij-otvorenih-poslovnica-hrvatske-lutrije-covid-napada-one-koji-se-klade-ne-i-igrace-na-srecu/,NEGATIVE
https://www.dalmacijadanas.hr/zbog-novih-mjera-splitski-promet-ima-novi-vozni-red-na-pojedinim-linijama/,NEGATIVE
https://www.dalmacijadanas.hr/setakti-krcati-splicani-masovni-piju-kavu-na-rivi-koji-je-smisao-zatvorenih-kafica/,NEGATIVE
https://www.dalmacijadanas.hr/preminulo-sedam-osoba-stigli-najnoviji-podaci-za-splitsko-dalmatinsku-zupaniju-stanje-najgore-u-splitu-i-kastelima/,NEGATIVE
https://www.dalmacijadanas.hr/moguce-cudo-hoce-li-se-uskoro-ispraviti-odluka-oko-kafica-i-barova/,NEGATIVE
https://www.dalmacijadanas.hr/potresna-prica-roditelja-iz-dalmacije-nisu-mi-pustili-dijete-niti-u-hodnik-bolnice-smrzavala-se-na-buri-s-fibrom-40/,NEGATIVE
https://www.dalmacijadanas.hr/zabrinjavajuci-podatak-jedna-hrvatska-zupanija-ima-drugu-najlosiju-epidemiolosku-sliku-u-europi-moguce-stroze-mjere/,NEGATIVE
https://www.dalmacijadanas.hr/korona-divlja-u-jednoj-zupaniji-planiraju-uvesti-strozi-lockdown-nema-pomaka-prema-padu-broja-oboljelih/,NEGATIVE
https://www.dalmacijadanas.hr/nije-znao-da-ga-kamere-snimaju-ljutiti-maric-oprao-berosa-zbog-dugova-u-zdravstvu/,NEGATIVE
https://www.dalmacijadanas.hr/bakljada-za-23-godisnjaka-koji-je-preminuo-od-koronavirusa-shrvati-brat-ljudi-virus-shvacaju-preneozbiljno/,NEGATIVE
https://www.dalmacijadanas.hr/krece-masovno-cijepljenje-nastavnika-od-iduceg-tjedna-i-turistickih-djelatnika/,NEGATIVE
https://www.dalmacijadanas.hr/roba-za-bebe-u-trgovini-prekrivena-folijom-pitamo-stozer-alkohol-se-moze-kupiti-a-odjeca-za-bebe-ne-fuj/,NEGATIVE
https://www.dalmacijadanas.hr/pokopala-sam-cetiri-clana-svoje-obitelji-zbog-korone-nije-mi-jasno-kako-se-ja-nisam-zarazila/,NEGATIVE
https://www.dalmacijadanas.hr/stankovic-se-cijepio-astrom-spominju-temperaturu-ali-ne-ovako-visoku/,NEGATIVE
https://www.dalmacijadanas.hr/hrvatski-pulmolog-ceka-nas-lockdown-prije-ili-kasnije/,NEGATIVE
https://www.dalmacijadanas.hr/bozinovic-postojece-mjere-se-produzuju/,NEGATIVE
https://www.dalmacijadanas.hr/u-ponoc-istjecu-mjere-sastaje-se-znanstveni-savjet-planira-li-stozer-nove-restrikcije/,NEGATIVE
https://www.dalmacijadanas.hr/uskoro-istjecu-aktualne-mjere-evo-sto-dalje-planira-stozer-ovo-je-pocetak-borbe-koja-ce-trajati-cijelo-ljeto/,NEGATIVE
https://www.dalmacijadanas.hr/tuzan-prica-iz-hrvatske-zbog-korone-u-samo-tri-dana-pokopala-muza-brata-svekrvu-i-majku/,NEGATIVE
https://www.dalmacijadanas.hr/preminula-dr-judith-ann-reisman/,NEGATIVE
https://www.dalmacijadanas.hr/luetic-najavio-mogucnost-uvodenja-strozih-mjera-u-jos-zupanija-u-promorsko-goranskoj-preko-400-novozarazenih/,NEGATIVE
https://www.dalmacijadanas.hr/odgadaju-se-krizme-i-pricesti-otkazuju-se-po-razlicitim-pravilima-biskupi-se-nadaju-preporukama-stozera/,NEGATIVE
https://www.dalmacijadanas.hr/jesu-li-se-umirovljenici-prodali/,NEGATIVE
https://www.dalmacijadanas.hr/u-americi-stopiraju-cijepljenje-johnsonjohnsonom-pojavili-se-ugrusci-jedna-zena-je-umrla/,NEGATIVE
https://www.dalmacijadanas.hr/tuga-do-neba-u-susjedstvu-od-korona-virusa-preminula-trudnica/,NEGATIVE
https://www.dalmacijadanas.hr/sukob-u-narkomanskom-miljeu-tko-je-32-godisnjak-propucan-usred-noci-na-staroj-kliskoj-cesti/,NEGATIVE
https://www.dalmacijadanas.hr/nesluzbeni-podaci-testirano-10-tisuca-ljudi-evo-koliko-je-novooboljelih-osoba/,NEGATIVE
https://www.dalmacijadanas.hr/napeto-u-mostaru-nocna-prosvjedna-setnja-protiv-brutalnog-premlacivanja-mladica/,NEGATIVE
https://www.dalmacijadanas.hr/zabrinjavajuci-trend-kod-susjeda-namjerno-se-zaraze-koronom-da-bi-dobili-potvrdu-za-putovanje/,NEGATIVE
https://www.dalmacijadanas.hr/sto-stoji-iza-price-medicinskim-sestre-se-ne-zele-cijepiti-protiv-covida-u-stvarnosti-brojke-nisu-tako-niske/,NEGATIVE
https://www.dalmacijadanas.hr/umrla-djevojka-od-22-godine-jos-se-ne-zna-je-li-imala-tezih-bolesti/,NEGATIVE
https://www.dalmacijadanas.hr/drama-u-mostaru-pojavila-se-snimka-brutalnog-premlacivanja-mladica-policija-je-pretukla-i-moje-dijete/,NEGATIVE
